2026-06-11 10:48:47.533194 | 2024-08-02 00:00:00-04:00 | close=217.97 | spread=7.82 | z_score=-0.84 | score=-0.0084
2026-06-11 10:55:35.811979 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.1571
2026-06-11 10:55:35.812162 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.1137
2026-06-11 10:55:35.812354 | 2025-01-16 00:00:00-05:00 | close=226.81 | spread=9.92 | z_score=-2.02 | score=-0.0179
2026-06-11 10:55:35.812568 | 2025-01-21 00:00:00-05:00 | close=221.23 | spread=5.01 | z_score=-1.99 | score=-0.0204
2026-06-11 10:55:35.812738 | 2025-01-31 00:00:00-05:00 | close=234.50 | spread=13.66 | z_score=0.19 | score=-0.0923
2026-06-11 10:55:35.812964 | 2025-02-28 00:00:00-05:00 | close=240.57 | spread=11.83 | z_score=0.51 | score=-0.0195
2026-06-11 10:55:35.813191 | 2025-03-10 00:00:00-04:00 | close=226.28 | spread=11.88 | z_score=-2.01 | score=-0.0455
2026-06-11 10:55:35.813399 | 2025-03-11 00:00:00-04:00 | close=219.68 | spread=8.35 | z_score=-2.69 | score=-0.0450
2026-06-11 10:55:35.813559 | 2025-03-12 00:00:00-04:00 | close=215.84 | spread=6.80 | z_score=-2.57 | score=-0.0014
2026-06-11 10:55:35.813711 | 2025-03-13 00:00:00-04:00 | close=208.58 | spread=8.38 | z_score=-2.60 | score=-0.0196
2026-06-11 10:55:35.813801 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0411
2026-06-11 10:55:35.813919 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.1858
2026-06-11 10:55:35.814044 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.2447
2026-06-11 10:55:35.814193 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.2288
2026-06-11 10:55:35.814357 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.2483
2026-06-11 10:55:35.814490 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.1111
2026-06-11 10:55:35.814653 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0824
2026-06-11 10:55:35.814803 | 2025-04-14 00:00:00-04:00 | close=201.46 | spread=11.72 | z_score=-0.39 | score=-0.0608
2026-06-11 10:55:35.814947 | 2025-05-02 00:00:00-04:00 | close=204.27 | spread=4.80 | z_score=0.53 | score=-0.0083
2026-06-11 10:55:35.815086 | 2025-05-23 00:00:00-04:00 | close=194.50 | spread=4.22 | z_score=-1.59 | score=-0.0107
2026-06-11 10:55:35.815255 | 2025-06-20 00:00:00-04:00 | close=200.21 | spread=4.82 | z_score=0.39 | score=-0.0061
2026-06-11 10:55:35.815348 | 2025-06-30 00:00:00-04:00 | close=204.36 | spread=8.10 | z_score=1.79 | score=-0.0430
2026-06-11 10:55:35.815523 | 2025-07-01 00:00:00-04:00 | close=207.00 | spread=4.03 | z_score=2.30 | score=-0.0154
2026-06-11 10:55:35.815658 | 2025-07-02 00:00:00-04:00 | close=211.60 | spread=5.18 | z_score=2.82 | score=-0.0278
2026-06-11 10:55:35.815807 | 2025-07-31 00:00:00-04:00 | close=206.75 | spread=2.67 | z_score=-1.83 | score=-0.0236
2026-06-11 10:55:35.815938 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.1252
2026-06-11 10:55:35.816091 | 2025-08-06 00:00:00-04:00 | close=212.41 | spread=9.75 | z_score=0.79 | score=-0.0520
2026-06-11 10:55:35.816501 | 2025-08-07 00:00:00-04:00 | close=219.16 | spread=4.25 | z_score=2.16 | score=-0.0035
2026-06-11 10:55:35.816804 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.1359
2026-06-11 10:55:35.817014 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0964
2026-06-11 10:55:35.817154 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0885
2026-06-11 10:55:35.817976 | 2025-10-10 00:00:00-04:00 | close=244.58 | spread=12.35 | z_score=-0.77 | score=-0.0281
2026-06-11 10:55:35.818331 | 2025-10-20 00:00:00-04:00 | close=261.50 | spread=8.73 | z_score=1.93 | score=-0.0132
2026-06-11 10:55:35.818727 | 2025-10-31 00:00:00-04:00 | close=269.61 | spread=8.14 | z_score=1.39 | score=-0.0017
2026-06-11 10:55:35.818864 | 2025-11-28 00:00:00-05:00 | close=278.33 | spread=3.00 | z_score=1.97 | score=-0.0079
2026-06-11 10:55:35.819179 | 2025-12-01 00:00:00-05:00 | close=282.58 | spread=7.27 | z_score=2.42 | score=-0.0071
2026-06-11 10:55:35.819313 | 2025-12-19 00:00:00-05:00 | close=273.16 | spread=4.69 | z_score=-0.97 | score=-0.0849
2026-06-11 10:55:35.819600 | 2025-12-30 00:00:00-05:00 | close=272.57 | spread=1.80 | z_score=-0.75 | score=-0.0075
2026-06-11 10:55:35.819712 | 2026-01-02 00:00:00-05:00 | close=270.51 | spread=8.82 | z_score=-1.26 | score=-0.0055
2026-06-11 10:55:35.819938 | 2026-01-06 00:00:00-05:00 | close=261.87 | spread=5.42 | z_score=-2.81 | score=-0.0371
2026-06-11 10:55:35.820075 | 2026-01-07 00:00:00-05:00 | close=259.85 | spread=3.86 | z_score=-2.57 | score=-0.0116
2026-06-11 10:55:35.820540 | 2026-01-20 00:00:00-05:00 | close=246.24 | spread=11.35 | z_score=-2.35 | score=-0.0686
2026-06-11 10:55:35.820650 | 2026-01-30 00:00:00-05:00 | close=259.00 | spread=9.70 | z_score=0.29 | score=-0.0093
2026-06-11 10:55:35.820921 | 2026-02-02 00:00:00-05:00 | close=269.51 | spread=11.26 | z_score=2.02 | score=-0.0572
2026-06-11 10:55:35.821108 | 2026-02-04 00:00:00-05:00 | close=275.98 | spread=6.65 | z_score=2.39 | score=-0.0250
2026-06-11 10:55:35.821285 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.1086
2026-06-11 10:55:35.821826 | 2026-02-27 00:00:00-05:00 | close=263.94 | spread=9.91 | z_score=-0.68 | score=-0.0009
2026-06-11 10:55:35.821952 | 2026-05-01 00:00:00-04:00 | close=279.88 | spread=8.84 | z_score=2.01 | score=-0.0264
2026-06-11 10:55:35.822148 | 2026-05-12 00:00:00-04:00 | close=294.80 | spread=2.71 | z_score=1.85 | score=-0.0063
2026-06-11 10:55:35.822424 | 2026-05-13 00:00:00-04:00 | close=298.87 | spread=7.42 | z_score=1.93 | score=-0.0209
2026-06-11 10:55:35.822692 | 2026-05-14 00:00:00-04:00 | close=298.21 | spread=5.07 | z_score=1.66 | score=-0.0062
2026-06-11 10:55:35.822796 | 2026-05-15 00:00:00-04:00 | close=300.23 | spread=6.68 | z_score=1.61 | score=-0.0075
2026-06-11 10:55:35.823087 | 2026-05-18 00:00:00-04:00 | close=297.84 | spread=5.75 | z_score=1.26 | score=-0.0142
2026-06-11 10:55:35.823183 | 2026-05-20 00:00:00-04:00 | close=302.25 | spread=4.72 | z_score=1.35 | score=-0.0013
2026-06-11 10:55:35.823427 | 2026-05-22 00:00:00-04:00 | close=308.82 | spread=5.56 | z_score=1.53 | score=-0.0072
2026-06-11 10:55:35.823972 | 2026-05-27 00:00:00-04:00 | close=310.85 | spread=4.96 | z_score=1.44 | score=-0.0043
2026-06-11 10:55:35.824881 | 2026-05-28 00:00:00-04:00 | close=312.51 | spread=3.23 | z_score=1.48 | score=-0.0294
2026-06-11 10:55:35.825400 | 2026-05-29 00:00:00-04:00 | close=312.06 | spread=5.47 | z_score=1.37 | score=-0.0504
2026-06-11 10:55:35.826061 | 2026-06-01 00:00:00-04:00 | close=306.31 | spread=5.92 | z_score=0.76 | score=-0.0096
2026-06-11 10:55:35.826478 | 2026-06-02 00:00:00-04:00 | close=315.20 | spread=8.76 | z_score=1.59 | score=-0.0855
2026-06-11 10:55:35.827060 | 2026-06-03 00:00:00-04:00 | close=310.26 | spread=8.09 | z_score=0.97 | score=-0.0529
2026-06-11 10:55:35.827582 | 2026-06-04 00:00:00-04:00 | close=311.23 | spread=3.89 | z_score=1.01 | score=-0.0163
2026-06-11 10:55:35.827837 | 2026-06-05 00:00:00-04:00 | close=307.34 | spread=8.02 | z_score=0.44 | score=-0.0568
2026-06-11 10:55:35.828010 | 2026-06-08 00:00:00-04:00 | close=301.54 | spread=16.23 | z_score=-0.48 | score=-0.1634
2026-06-11 10:55:35.828318 | 2026-06-09 00:00:00-04:00 | close=290.55 | spread=12.97 | z_score=-2.07 | score=-0.1443
2026-06-11 11:01:41.768166 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.0724 | z_score=-0.05
2026-06-11 11:01:41.768385 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.0421 | z_score=-0.00
2026-06-11 11:01:41.768547 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.0111 | z_score=0.02
2026-06-11 11:01:41.768698 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0608 | z_score=-0.09
2026-06-11 11:01:41.768817 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.0980 | z_score=-0.07
2026-06-11 11:01:41.768907 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.1272 | z_score=-0.04
2026-06-11 11:01:41.769051 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.1102 | z_score=-0.05
2026-06-11 11:01:41.769173 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.1992 | z_score=0.15
2026-06-11 11:01:41.769286 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.0003 | z_score=-0.04
2026-06-11 11:01:41.769396 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0193 | z_score=0.04
2026-06-11 11:01:41.769500 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.0164 | z_score=-0.03
2026-06-11 11:01:41.769589 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.0720 | z_score=0.04
2026-06-11 11:01:41.769680 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0271 | z_score=0.03
2026-06-11 11:01:41.769763 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0280 | z_score=0.04
2026-06-11 11:01:41.769862 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.0292 | z_score=-0.05
2026-06-11 11:03:02.585082 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.0724 | z_score=-0.05
2026-06-11 11:03:02.585748 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.0421 | z_score=-0.00
2026-06-11 11:03:02.586280 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.0111 | z_score=0.02
2026-06-11 11:03:02.586471 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0608 | z_score=-0.09
2026-06-11 11:03:02.586712 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.0980 | z_score=-0.07
2026-06-11 11:03:02.586887 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.1272 | z_score=-0.04
2026-06-11 11:03:02.587144 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.1102 | z_score=-0.05
2026-06-11 11:03:02.587353 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.1992 | z_score=0.15
2026-06-11 11:03:02.587476 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.0003 | z_score=-0.04
2026-06-11 11:03:02.587728 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0193 | z_score=0.04
2026-06-11 11:03:02.587882 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.0164 | z_score=-0.03
2026-06-11 11:03:02.587985 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.0720 | z_score=0.04
2026-06-11 11:03:02.588094 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0271 | z_score=0.03
2026-06-11 11:03:02.588194 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0280 | z_score=0.04
2026-06-11 11:03:02.588395 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.0292 | z_score=-0.05
2026-06-11 11:04:53.497654 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.0724 | change_pct=-0.0482
2026-06-11 11:04:53.498117 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.0421 | change_pct=-0.0029
2026-06-11 11:04:53.498603 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.0111 | change_pct=0.0188
2026-06-11 11:04:53.498926 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0608 | change_pct=-0.0925
2026-06-11 11:04:53.499153 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.0980 | change_pct=-0.0729
2026-06-11 11:04:53.499258 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.1272 | change_pct=-0.0367
2026-06-11 11:04:53.499400 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.1102 | change_pct=-0.0498
2026-06-11 11:04:53.499516 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.1992 | change_pct=0.1533
2026-06-11 11:04:53.499598 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.0003 | change_pct=-0.0424
2026-06-11 11:04:53.499676 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0193 | change_pct=0.0406
2026-06-11 11:04:53.499752 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.0164 | change_pct=-0.0250
2026-06-11 11:04:53.499928 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.0720 | change_pct=0.0424
2026-06-11 11:04:53.500078 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0271 | change_pct=0.0320
2026-06-11 11:04:53.500163 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0280 | change_pct=0.0431
2026-06-11 11:04:53.500282 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.0292 | change_pct=-0.0500
